Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureTreeSize,measureNumLeaves,measureNumRules
QSAR-Test,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01409011127E7,826.0,425.0,356.0,69.0,0.0,83.76470588235294,16.235294117647058,0.0,0.4404159908405686,0.17674753730707363,0.3582292641527115,67.9159842524122,99.52621978893298,262.29595667757434,341.16135833247085,-78.86540165489652,0.6171669568884102,0.8027326078411079,-0.1855656509526977,30.91125221239613,0.07273235814681442,4975.998438237976,0.8777777777777778,316.0,0.38461538461538464,25.0,0.6153846153846154,40.0,0.12222222222222222,44.0,0.9266862170087976,0.8777777777777778,0.9015691868758915,0.445739424066915,0.8221153846153846,0.9573556276506204,0.8376470588235294,0.34448466566113634,0.6555153343388638,0.1623529411764706,0.8577868684130543,0.8376470588235294,0.8457982026691325,0.445739424066915,0.8221153846153846,0.8915905280266391,0.719240969276872,0.8376470588235294,0.048,0.013,0.05,0.02,192441.0,608261.0,321990.0,94.11764705882354,63.411764705882355,?,0.0,0.0,0.0,0.0,-6967.038578690841,-7003.114487956968,-7024.51074014437,-6923.1039525136675,-6880.103952513667,?,?,?
QSAR-Test,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01409011127E7,826.0,425.0,341.0,84.0,0.0,80.23529411764706,19.764705882352942,0.0,0.39685757729346166,0.1994484880631335,0.4279807645155825,76.63892001465008,118.90515906164283,262.29595667757434,959.9198256670993,-697.6238689895249,0.6171669568884102,2.2586348839225865,-1.6414679270341763,9.008409609916662,0.02119625790568626,1450.1461099650012,0.825,297.0,0.3230769230769231,21.0,0.676923076923077,44.0,0.175,63.0,0.9339622641509434,0.825,0.8761061946902655,0.41623600403158517,0.8423076923076923,0.9628277495560479,0.8023529411764706,0.3004298642533937,0.6995701357466064,0.1976470588235294,0.8540126754281329,0.8023529411764706,0.8203624565693741,0.41623600403158517,0.8423076923076923,0.9031874731185198,0.6938670508335048,0.8023529411764706,0.024,0.059,0.02,0.05,40842.0,608261.0,321990.0,84.70588235294117,54.705882352941174,?,?,?,?,?,?,?,?,?,?,?,?,?
QSAR-Test,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01409011127E7,826.0,425.0,376.0,49.0,0.0,88.47058823529412,11.529411764705882,0.0,0.4795701611895543,0.1467085798376401,0.31975741070411196,56.37338856176617,88.83765097234219,262.29595667757434,10911.713923948699,-10649.417967271125,0.6171669568884102,25.67462099752635,-25.057454040637943,97.98339006270622,0.2305491530887205,15773.065179474148,0.9638888888888889,347.0,0.5538461538461539,36.0,0.4461538461538462,29.0,0.03611111111111111,13.0,0.9060052219321149,0.9638888888888889,0.9340511440107672,0.49455320213911785,0.7562179487179487,0.9202423270673493,0.8847058823529412,0.47466314731020615,0.5253368526897938,0.11529411764705882,0.8730419582976795,0.8847058823529412,0.8740989569498571,0.4945532021391179,0.7562179487179487,0.8554403734765073,0.7380536093885612,0.8847058823529412,0.241,0.003,0.24,0.0,29022.0,608261.0,321990.0,93.6470588235294,61.529411764705884,'Number of leaves: 29\nSize of the tree: 57\n',?,?,?,?,?,?,?,?,?,57.0,29.0,29.0
QSAR-Test,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model /home/likewise-open/ACADEMIC/csstnns/test -seed 1',14172,2.01409011127E7,826.0,425.0,362.0,63.0,0.0,85.17647058823529,14.823529411764707,0.0,0.05103668261563028,0.14823529411764705,0.3850133687518487,56.960034942126995,106.96760146245008,262.29595667757434,67662.0,-67399.70404332243,0.6171669568884102,159.20470588235295,-158.58753892546454,77.34290007809636,0.1819832943014032,12450.422498350497,1.0,360.0,0.9692307692307692,63.0,0.03076923076923077,2.0,0.0,0.0,0.851063829787234,1.0,0.9195402298850576,0.161822678812547,0.5153846153846153,0.851063829787234,0.851764705882353,0.8209954751131221,0.17900452488687785,0.14823529411764705,0.8738423028785983,0.851764705882353,0.7880354818201085,0.16182267881254703,0.5153846153846153,0.7482782890377678,0.48962086121118553,0.851764705882353,0.307,0.12,0.3,0.12,309005.0,608261.0,321990.0,85.17647058823529,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?
QSAR-Test,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01409011127E7,826.0,425.0,378.0,47.0,0.0,88.94117647058823,11.058823529411764,0.0,0.4340558152712848,0.12180005652563347,0.27468340882065057,46.80218376432664,76.31481862130407,262.29595667757434,215.71387886443873,46.58207781313561,0.6171669568884102,0.5075620679163264,0.1096048889720838,121.47500581207161,0.28582354308722735,19554.673329067373,0.9888888888888889,356.0,0.6615384615384615,43.0,0.3384615384615385,22.0,0.011111111111111112,4.0,0.8922305764411027,0.9888888888888889,0.9380764163372859,0.4916405763211119,0.9014316239316239,0.9675607049722615,0.8894117647058823,0.562061337355455,0.437938662644545,0.11058823529411765,0.8851835471030518,0.8894117647058823,0.8685554854352809,0.49164057632111186,0.901431623931624,0.9274174218839678,0.7107964499268846,0.8894117647058823,0.0,0.18,0.0,0.18,615678.0,608261.0,321990.0,97.6470588235294,62.94117647058823,?,?,?,?,?,?,?,?,?,?,?,?,?
